custid,dropperc,mins,consecmonths,income,churn_Y
101551,0.0208333333333333,480,14,11.4,0
872977,0.0209923664122137,524,21,48.9,0
711973,0.0165837479270315,603,22,96.4,0
969292,0.0160818713450292,684,26,88.8,0
115264,0.0266075388026608,451,19,112.3,0
149130,0.0105421686746988,664,19,48.2,0
872877,0.0129032258064516,620,31,73.5,0
835422,0.0164744645799012,607,37,58.4,0
308484,0.0269709543568465,482,42,65.4,1
210841,0.0108527131782946,645,32,25.4,0
77071,0.0186915887850467,428,31,86.8,0
294531,0.013986013986014,429,37,93.5,0
757701,0.0171102661596958,526,20,75.6,0
771731,0.0111111111111111,630,17,65.8,0
424238,0.0120274914089347,582,31,68.1,0
143003,0.0158478605388273,631,30,79.4,0
370837,0.0181086519114688,497,27,77.8,0
914021,0.0224215246636771,446,7,61.3,0
168122,0.0193423597678917,517,28,81.5,0
857155,0.0192307692307692,520,27,53.2,0
715190,0.0134831460674157,445,27,108.1,0
642451,0.027027027027027,370,24,64.7,0
226278,0.0145530145530146,481,21,65.2,0
581678,0.0206611570247934,484,15,74.7,0
168089,0.0310077519379845,387,38,109.7,1
201514,0.0178217821782178,505,21,56.3,0
608175,0.0232067510548523,474,23,93.0,0
455034,0.019434628975265,566,35,43.5,0
270961,0.0164203612479475,609,19,52.1,0
818648,0.0121212121212121,495,25,49.9,0
504080,0.0196078431372549,357,26,43.3,0
275603,0.0169491525423729,531,37,97.4,0
431590,0.0191204588910134,523,33,63.1,0
471282,0.0225694444444444,576,14,96.3,0
976512,0.032345013477089,371,25,97.2,0
336008,0.0105740181268882,662,9,36.6,0
90919,0.0215264187866928,511,49,78.5,0
274443,0.0202205882352941,544,24,54.9,0
372423,0.0176470588235294,510,25,60.0,0
382441,0.0320855614973262,374,15,58.2,0
987956,0.0273972602739726,292,25,50.7,0
19789,0.0198807157057654,503,29,65.7,0
424844,0.0253623188405797,276,47,80.5,0
678919,0.0184842883548983,541,12,86.0,0
47172,0.0196078431372549,459,21,85.4,0
824940,0.0254452926208651,393,27,91.8,0
147112,0.0242587601078167,371,35,86.9,0
300908,0.0366300366300366,273,27,71.4,1
58673,0.0303738317757009,428,32,65.3,0
844718,0.0156521739130435,575,38,57.2,0
2978,0.015748031496063,508,18,60.4,0
235117,0.0236686390532544,507,31,57.6,0
267359,0.0260663507109005,422,26,67.4,0
632680,0.013953488372093002,645,34,88.3,0
644630,0.00984528832630099,711,33,69.7,0
19895,0.0162074554294976,617,20,63.4,0
100837,0.0286396181384248,419,26,58.5,0
582832,0.0236051502145923,466,28,68.3,0
833128,0.0169811320754717,530,23,60.8,0
132985,0.0302114803625378,331,44,70.0,1
122486,0.028169014084507005,426,31,65.1,0
974977,0.0267639902676399,411,25,59.1,0
239823,0.0224299065420561,535,33,75.3,0
99290,0.0125,720,32,104.1,0
178112,0.0255863539445629,469,36,72.6,0
748231,0.017175572519083998,524,21,90.5,0
193973,0.0288888888888889,450,29,85.6,0
318464,0.0218579234972678,366,38,86.4,0
70301,0.0100502512562814,597,30,59.0,0
70305,0.0198019801980198,606,30,74.1,0
846025,0.0136286201022147,587,26,53.0,0
149950,0.0128205128205128,468,23,49.2,0
126742,0.0263157894736842,532,24,73.2,0
526861,0.0155945419103314,513,13,24.9,0
609409,0.012779552715655002,626,29,57.0,0
743936,0.0244444444444444,450,12,93.2,0
525157,0.021978021978022,364,22,42.0,0
842584,0.0125,640,35,40.8,0
723738,0.0211946050096339,519,20,85.0,0
194767,0.021978021978022,546,28,67.3,0
518014,0.0193548387096774,465,27,86.4,0
335817,0.0215633423180593,371,24,90.7,0
444952,0.0148367952522255,674,31,78.5,0
342977,0.0150093808630394,533,30,69.7,0
681340,0.016260162601626,615,29,98.2,0
766916,0.0255402750491159,509,17,67.0,0
652968,0.0230326295585413,521,31,51.6,0
539306,0.0148148148148148,405,34,70.4,0
820414,0.0204081632653061,490,22,28.3,0
228697,0.0137254901960784,510,31,72.4,0
279608,0.0208728652751423,527,35,60.6,0
936377,0.010590015128593,661,24,80.6,0
408376,0.0241935483870968,496,5,136.8,0
930576,0.0124223602484472,805,35,48.2,0
831569,0.0273972602739726,365,28,90.7,0
462243,0.0323974082073434,463,26,81.4,0
517154,0.0270935960591133,406,28,32.9,0
341236,0.0174418604651163,516,16,113.6,0
814062,0.0217821782178218,505,26,45.5,0
626387,0.0193661971830986,568,22,44.6,0
948433,0.0165631469979296,483,19,84.2,0
722905,0.021505376344086,465,27,91.2,0
276512,0.0257009345794393,428,21,68.3,0
565715,0.0178117048346056,393,20,33.1,0
249695,0.0145631067961165,618,6,65.0,0
924378,0.00606060606060606,660,24,45.1,0
625581,0.0128205128205128,546,19,83.3,0
683754,0.0184049079754601,489,27,77.6,0
249009,0.0126849894291755,473,32,59.1,0
561241,0.0248756218905473,402,24,73.0,0
253440,0.0154738878143133,517,9,74.8,0
792648,0.0169491525423729,354,22,10.5,0
785670,0.0206611570247934,484,21,103.8,0
600400,0.00597907324364723,669,24,53.1,0
398758,0.0131578947368421,532,16,100.0,0
413917,0.0133333333333333,600,21,86.6,0
455103,0.015695067264574,446,32,63.7,0
934890,0.0198412698412698,504,29,74.2,0
718576,0.0178571428571429,560,19,48.1,0
826745,0.021978021978022,364,16,90.1,0
154613,0.017636684303351004,567,30,102.4,0
684189,0.0176282051282051,624,23,67.9,0
935275,0.0266666666666667,450,19,96.6,0
130440,0.0147299509001637,611,18,77.8,0
380256,0.0205278592375367,341,33,77.3,0
658353,0.0223880597014925,536,21,93.9,0
113759,0.0296296296296296,405,26,60.6,0
454677,0.0125195618153365,639,14,75.3,0
449304,0.0166270783847981,421,41,101.2,0
800761,0.0157068062827225,573,37,106.4,0
538404,0.0129390018484288,541,24,62.9,0
733543,0.0247933884297521,484,44,67.8,0
164158,0.0294117647058824,340,24,29.2,0
633772,0.0184757505773672,433,27,98.2,0
784489,0.0119225037257824,671,31,67.9,0
151009,0.0149253731343284,536,41,55.5,0
893358,0.0151098901098901,728,26,31.7,0
742097,0.0101214574898785,494,13,57.1,0
629545,0.0282776349614396,389,41,80.3,0
233335,0.0231660231660232,518,21,74.0,0
205856,0.0223713646532438,447,26,60.9,0
908573,0.0176470588235294,510,23,72.3,0
180087,0.0219378427787934,547,23,85.2,0
535324,0.024390243902439,369,28,54.1,0
996214,0.0116472545757072,601,15,85.3,0
95245,0.0299785867237687,467,36,28.7,0
884184,0.0253623188405797,552,16,74.6,0
232222,0.0262096774193548,496,46,44.6,1
939116,0.0205607476635514,535,33,34.3,0
480805,0.0281030444964871,427,23,68.9,0
172500,0.0072992700729927,548,31,78.2,0
963082,0.0224032586558045,491,34,67.3,0
598868,0.0247933884297521,484,26,82.0,0
386345,0.0160427807486631,748,36,55.4,0
202408,0.0198412698412698,504,29,84.4,0
801574,0.0166358595194085,541,13,82.8,0
23167,0.0156862745098039,510,28,82.6,0
899111,0.024896265560166,482,29,66.6,0
550501,0.0160513643659711,623,22,51.4,0
926085,0.0159362549800797,502,40,100.2,0
951273,0.0245183887915937,571,27,53.2,0
586893,0.0258823529411765,425,15,81.3,0
444075,0.0166666666666667,660,25,67.6,0
340162,0.0196078431372549,510,22,97.0,0
574128,0.0245901639344262,488,26,75.0,0
69076,0.0193423597678917,517,35,70.8,0
323891,0.0197044334975369,406,19,58.3,0
591721,0.0225988700564972,531,29,60.9,0
583966,0.0145985401459854,685,24,82.3,0
561279,0.0182926829268293,492,34,115.5,0
524566,0.0270935960591133,406,24,84.4,0
536449,0.0180995475113122,663,30,72.1,0
753748,0.0221674876847291,406,29,53.0,0
498655,0.0161001788908766,559,4,56.7,0
895832,0.0128617363344051,622,31,82.3,0
574047,0.0177777777777778,450,23,92.1,0
41750,0.0169172932330827,532,29,59.8,0
345710,0.0157657657657658,444,34,82.8,0
695609,0.0141093474426808,567,45,94.0,0
423736,0.0171102661596958,526,36,86.4,0
827822,0.0192878338278932,674,30,43.5,0
971049,0.0218579234972678,549,18,76.4,0
41149,0.021680216802168,369,38,87.1,0
801457,0.022075055187638,453,30,64.7,0
869041,0.0174081237911025,517,23,75.4,0
715909,0.0163636363636364,550,36,37.0,0
160211,0.0244399185336049,491,37,61.7,0
411296,0.0318627450980392,408,21,112.1,0
586495,0.0229591836734694,392,50,60.2,1
939862,0.017636684303351004,567,32,78.7,0
495326,0.0233918128654971,513,19,50.6,0
125870,0.0212014134275618,566,10,81.8,0
586153,0.0294840294840295,407,21,61.9,0
526117,0.00695652173913044,575,48,49.1,0
193173,0.033003300330032986,303,29,63.3,0
661899,0.0284237726098191,387,30,88.1,0
539026,0.0230125523012552,478,22,57.4,0
603468,0.0210084033613445,476,33,60.8,0
19193,0.0131004366812227,687,38,78.6,0
647563,0.0300230946882217,433,23,33.0,0
785688,0.0124113475177305,564,29,52.9,0
331122,0.00899280575539568,556,30,84.6,0
833812,0.0267639902676399,411,21,72.5,0
259575,0.0114754098360656,610,32,32.5,0
116670,0.0177514792899408,507,40,96.9,0
198617,0.0226415094339623,530,35,88.3,0
33826,0.0151745068285281,659,25,54.9,0
641284,0.0134874759152216,519,27,82.3,0
964457,0.0137174211248285,729,35,69.1,0
139236,0.0103550295857988,676,21,66.4,0
759831,0.0181818181818182,495,24,105.6,1
721079,0.0155642023346304,514,30,100.9,0
619637,0.0229166666666667,480,24,86.4,0
19175,0.0164609053497942,486,41,54.9,0
36236,0.0133333333333333,600,26,67.5,0
583745,0.0168350168350168,594,27,55.9,0
731672,0.0401785714285714,224,30,97.9,1
895707,0.0257936507936508,504,19,85.4,0
521223,0.0111940298507463,536,24,20.2,0
162153,0.0170454545454545,528,38,76.4,0
687849,0.0325,400,25,54.5,1
220638,0.025,520,31,72.6,0
585128,0.0164705882352941,425,46,98.2,0
461850,0.0146137787056367,479,33,93.3,0
291701,0.0260663507109005,422,34,82.7,0
601091,0.0268595041322314,484,22,61.5,0
227121,0.0168970814132104,651,24,60.8,1
522761,0.019047619047619,420,31,93.0,0
100937,0.0217391304347826,552,28,54.3,0
533127,0.0165289256198347,605,28,71.9,0
299418,0.0332409972299169,361,16,86.0,0
372832,0.0135823429541596,589,18,81.9,0
778677,0.0177304964539007,564,28,76.8,0
298650,0.0211267605633803,568,13,40.4,0
706567,0.0155339805825243,515,37,56.1,0
461067,0.0230125523012552,478,19,48.7,0
733887,0.0146341463414634,615,30,30.9,0
192400,0.0136054421768707,588,29,76.5,0
240179,0.0146252285191956,547,29,41.4,0
74495,0.0262096774193548,496,51,57.4,0
542606,0.0199600798403194,501,26,35.6,0
569616,0.0119284294234592,503,30,39.2,0
886691,0.0189393939393939,528,32,92.9,0
623309,0.0178173719376392,449,14,93.9,0
700129,0.0160142348754448,562,15,55.2,0
223138,0.0168453292496172,653,37,55.3,0
653301,0.0145454545454545,550,44,103.7,0
656170,0.0201465201465201,546,19,66.7,0
337018,0.0163447251114413,673,22,98.1,0
963788,0.0238532110091743,545,24,107.2,1
417134,0.0203389830508475,590,30,82.4,0
172454,0.0135338345864662,665,25,79.1,0
837634,0.0145560407569141,687,35,78.3,0
373012,0.0235849056603774,424,24,66.1,0
189330,0.0109546165884194,639,14,63.8,0
489874,0.0162337662337662,308,33,85.6,0
295756,0.024904214559387003,522,30,35.2,0
435118,0.012589928057553998,556,16,34.1,0
504023,0.0287206266318538,383,47,57.6,1
380132,0.0178861788617886,615,26,75.6,0
783615,0.0265486725663717,452,27,70.2,0
882519,0.0267857142857143,448,29,102.9,0
600841,0.0195121951219512,410,24,67.4,0
87790,0.0255402750491159,509,27,71.7,1
188964,0.0240963855421687,498,24,93.4,1
581330,0.0156794425087108,574,32,68.5,0
357384,0.0192678227360308,519,29,37.5,0
884724,0.0271493212669683,442,13,88.6,0
957334,0.0184049079754601,489,25,106.2,0
410661,0.0247252747252747,364,21,104.0,0
565333,0.0112994350282486,354,23,76.6,0
55910,0.013986013986014,715,22,44.8,0
16455,0.0408163265306122,343,29,105.3,0
572430,0.0173310225303293,577,19,78.6,0
590899,0.0235294117647059,425,31,61.5,0
115586,0.0210727969348659,522,22,40.7,0
590857,0.0256410256410256,351,26,70.7,0
646357,0.0286885245901639,488,32,90.7,0
663315,0.0162037037037037,432,18,90.7,0
673688,0.0292682926829268,410,28,67.7,1
747925,0.0251572327044025,477,36,62.2,0
509032,0.0202952029520295,542,31,66.2,0
707381,0.029023746701847,379,35,51.5,0
442813,0.0345679012345679,405,21,72.6,0
340747,0.0151006711409396,596,19,67.3,0
668556,0.0200892857142857,448,27,65.2,0
832217,0.0234375,512,29,48.1,0
469147,0.0149925037481259,667,34,97.1,0
968300,0.0190311418685121,578,26,31.8,0
659318,0.0201005025125628,597,26,88.3,0
252018,0.0340314136125654,382,26,63.5,1
277217,0.0164533820840951,547,32,98.9,0
46791,0.0270935960591133,406,21,64.5,0
956556,0.0183333333333333,600,20,69.9,0
3823,0.0150375939849624,532,36,74.1,0
468115,0.0109409190371991,457,21,72.1,0
772988,0.0238500851788756,587,24,103.4,0
524956,0.0131578947368421,760,27,81.2,0
640536,0.0118043844856661,593,35,76.8,0
73405,0.0213333333333333,375,16,77.8,0
524400,0.029296875,512,30,82.9,1
651375,0.0181518151815182,606,27,96.9,0
865256,0.0160771704180064,622,26,87.4,0
763058,0.0176678445229682,566,11,58.6,0
357147,0.0238095238095238,504,32,78.1,0
972472,0.0194647201946472,411,39,78.6,0
380902,0.0303030303030303,462,21,106.1,0
154847,0.028169014084507005,355,22,52.3,0
196663,0.0159489633173844,627,31,78.8,0
977834,0.0138461538461538,650,38,66.3,0
459382,0.0225988700564972,354,23,64.3,0
834969,0.0173160173160173,462,38,62.8,0
663613,0.0410958904109589,292,33,64.9,0
47717,0.0214477211796247,373,19,70.3,0
719409,0.009861932938856021,507,31,77.0,0
905895,0.0241935483870968,496,12,82.5,0
808244,0.0175438596491228,513,24,91.5,0
420055,0.013953488372093002,645,13,55.1,0
320523,0.0232558139534884,387,27,64.4,0
739634,0.0464285714285714,280,25,64.4,1
66991,0.0196850393700787,508,22,84.0,0
502378,0.0270793036750484,517,30,63.1,0
914164,0.019271948608137,467,38,56.9,0
172969,0.0190274841437632,473,25,78.7,0
23361,0.0261044176706827,498,35,88.4,0
74991,0.0240963855421687,415,22,48.1,0
515425,0.0145228215767635,482,22,96.5,0
550238,0.041044776119403,268,9,81.8,0
542481,0.0159235668789809,628,26,66.4,0
622822,0.0171073094867807,643,23,71.2,0
70206,0.0126353790613718,554,20,101.6,0
334704,0.0258823529411765,425,25,81.3,1
325376,0.0159045725646123,503,23,44.8,0
855237,0.0225442834138486,621,29,53.0,0
794341,0.0183673469387755,490,20,81.3,0
821807,0.0135658914728682,516,28,127.0,0
255877,0.0136186770428016,514,35,60.0,0
445254,0.00921658986175115,434,22,62.5,0
798828,0.0110294117647059,544,33,52.1,0
531904,0.0174825174825175,572,25,35.9,0
739373,0.0200927357032458,647,22,40.6,0
808473,0.0210696920583468,617,16,65.0,0
990964,0.0261780104712042,382,16,77.4,0
354414,0.0257731958762887,388,21,56.7,0
28482,0.039426523297491,279,25,58.7,1
32045,0.0292792792792793,444,26,63.0,1
192485,0.0177514792899408,507,11,8.4,0
957696,0.0191570881226054,522,35,72.7,0
843505,0.0087719298245614,684,19,23.9,0
71929,0.0205128205128205,585,32,26.5,0
973809,0.0185528756957328,539,25,62.9,0
743562,0.0232558139534884,473,23,31.4,0
148064,0.0162790697674419,430,36,53.1,0
38817,0.030812324929972,357,18,20.4,0
753964,0.0175718849840256,626,34,77.3,0
948910,0.0172839506172839,405,29,81.1,0
168652,0.0224299065420561,535,30,85.9,0
659812,0.0200364298724954,549,34,61.1,0
945185,0.0171875,640,40,53.0,0
534558,0.0224032586558045,491,36,67.8,0
294122,0.0150214592274678,466,23,49.2,0
21102,0.0182186234817814,494,26,63.3,0
477688,0.0166666666666667,420,13,24.9,0
821595,0.0185810810810811,592,27,79.0,0
429966,0.0205607476635514,535,37,87.7,0
554158,0.037037037037037,324,36,82.7,1
85242,0.0186915887850467,428,22,81.5,0
319982,0.0198019801980198,505,16,73.8,0
438743,0.0264227642276423,492,45,80.4,0
351318,0.0166666666666667,540,35,54.6,0
529138,0.013671875,512,24,80.5,0
348602,0.0174129353233831,402,23,56.0,0
114465,0.0228758169934641,306,23,66.6,0
677629,0.0128755364806867,466,29,82.2,0
635934,0.0200803212851406,498,19,93.3,0
470983,0.0198019801980198,606,21,65.5,0
312932,0.009433962264150941,530,29,69.6,0
317252,0.0305676855895196,458,15,101.0,0
706162,0.0206022187004754,631,28,50.1,0
555849,0.021505376344086,558,28,68.4,0
296463,0.0138339920948617,506,19,79.0,0
647950,0.0227272727272727,440,22,79.4,0
150848,0.011864406779661002,590,17,86.5,0
684862,0.017636684303351004,567,19,101.7,0
597619,0.0181818181818182,440,30,118.6,0
361105,0.0197628458498024,506,35,64.7,0
648850,0.0242130750605327,413,26,83.7,0
867755,0.0278481012658228,395,39,49.3,0
529076,0.0211480362537764,331,29,84.8,0
424829,0.011986301369863,584,15,44.5,0
753185,0.020442930153322,587,24,64.6,1
605463,0.0142857142857143,420,34,61.8,0
249999,0.0242914979757085,494,26,53.5,0
72876,0.0217391304347826,506,30,69.9,0
696491,0.0144927536231884,483,30,79.8,0
107227,0.0166320166320166,481,4,51.6,0
603592,0.0324675324675325,462,43,83.5,1
138576,0.038961038961039,231,26,90.7,0
309850,0.0332326283987915,331,35,81.1,0
905214,0.0167597765363128,537,26,22.6,0
511566,0.0154798761609907,646,29,56.5,0
874217,0.0267379679144385,561,25,67.4,1
565303,0.0131578947368421,456,22,88.5,0
332690,0.00874125874125874,572,20,55.0,0
194009,0.0175879396984925,398,26,80.5,0
187366,0.0247148288973384,526,34,79.4,0
572094,0.0198198198198198,555,27,60.0,0
523671,0.0143540669856459,418,25,61.8,0
838440,0.0245098039215686,408,48,59.5,0
802264,0.0193965517241379,464,33,90.1,0
9146,0.0188679245283019,530,25,58.9,0
177174,0.0202020202020202,594,28,96.8,0
82105,0.0289855072463768,414,30,93.9,0
644552,0.0115606936416185,519,14,57.6,0
630544,0.0260115606936416,346,26,102.1,0
600642,0.0208816705336427,431,27,88.5,0
802065,0.0165165165165165,666,18,53.2,0
101391,0.0302267002518892,397,27,116.3,0
787805,0.018018018018018004,555,27,68.1,0
53923,0.016025641025641003,624,26,81.8,0
245849,0.0147329650092081,543,22,55.6,0
682470,0.0178117048346056,393,27,67.4,0
87662,0.0154440154440154,518,24,71.9,0
682063,0.0233545647558386,471,19,97.8,0
167791,0.0123796423658872,727,25,51.8,0
885142,0.0176125244618395,511,25,63.9,0
691283,0.0167224080267559,598,25,88.5,0
674920,0.0235602094240838,382,21,58.3,0
515866,0.0147058823529412,544,41,31.5,0
34893,0.0239520958083832,501,40,85.1,0
935911,0.023210831721470003,517,23,68.3,0
655633,0.0210727969348659,522,25,57.1,0
784432,0.0121951219512195,410,29,86.1,0
838186,0.0171232876712329,584,23,49.9,0
945719,0.0326633165829146,398,25,81.5,0
780159,0.0201005025125628,597,28,41.7,0
519084,0.0188323917137476,531,32,69.1,0
758328,0.0131195335276968,686,25,55.4,0
989993,0.0286885245901639,488,30,85.4,0
825076,0.0183150183150183,546,35,87.8,0
382649,0.0207547169811321,530,24,92.8,0
700855,0.018348623853211003,545,30,67.9,0
837900,0.0129390018484288,541,20,65.9,0
682196,0.0203160270880361,443,30,87.8,0
342717,0.0121951219512195,574,40,63.2,0
588174,0.0152284263959391,591,20,92.6,0
901218,0.0234113712374582,598,20,77.6,0
656179,0.0242825607064018,453,30,69.8,0
900598,0.0217028380634391,599,33,71.8,0
618521,0.0205607476635514,535,18,60.2,0
14340,0.0320855614973262,374,40,55.7,0
151726,0.0246913580246914,486,21,84.9,0
800250,0.0287539936102236,313,30,70.7,0
695383,0.03125,352,19,84.8,0
512830,0.0175438596491228,570,23,28.8,0
200640,0.0242290748898678,454,22,39.8,0
906735,0.007476635514018691,535,35,108.8,0
543338,0.0206185567010309,485,32,52.5,0
354486,0.0146520146520147,546,31,73.4,0
197067,0.0361842105263158,304,22,92.2,0
744354,0.0209424083769634,573,35,113.0,1
829103,0.0247933884297521,484,28,102.2,1
564239,0.0189873417721519,632,47,69.4,0
269398,0.0342857142857143,350,18,62.4,0
124490,0.0189274447949527,634,37,84.4,0
410611,0.0135658914728682,516,21,41.5,0
995811,0.0194174757281553,515,28,89.2,0
814733,0.0247191011235955,445,40,51.5,0
733969,0.0173010380622837,578,22,29.6,0
819735,0.0166051660516605,542,13,70.1,0
506026,0.0207156308851224,531,30,66.3,0
147844,0.0198807157057654,503,19,104.3,0
221372,0.0160427807486631,561,15,65.9,0
363691,0.0347003154574132,317,38,65.6,0
320693,0.0139130434782609,575,21,107.1,0
623505,0.0207253886010363,386,19,89.4,0
645833,0.0202578268876611,543,23,63.0,0
35381,0.0232558139534884,387,22,48.5,0
801298,0.017725258493353,677,20,48.5,0
445909,0.0198675496688742,604,20,53.6,0
207498,0.0244444444444444,450,23,114.6,0
718175,0.0148026315789474,608,6,63.2,0
412419,0.0263736263736264,455,27,52.6,0
837480,0.0210727969348659,522,28,85.6,0
678437,0.0216450216450216,462,27,88.8,0
259407,0.015695067264574,446,21,83.9,0
656131,0.0320855614973262,374,18,59.7,0
787845,0.0248306997742664,443,30,48.5,0
265693,0.0175824175824176,455,22,35.8,0
247852,0.0129659643435981,617,34,68.5,0
821296,0.0211946050096339,519,27,63.1,0
250891,0.0230547550432277,347,36,79.0,0
814273,0.0178571428571429,504,19,43.1,0
74492,0.0241635687732342,538,41,50.2,1
